symbol,strategy,score,reasons,time,interval,entry_price,SL,TP,result,open,high,low,close,volume,rsi,macd,macd_signal,macd_diff,adx,ema_short,ema_long,bb_width,volatility,atr,cci,parabolic_sar,vwap,wma,trix,bb_upper,bb_middle,bb_lower,ADX
BTCUSDT,strategy_breakout,2,פריצה כלפי מעלה; ווליום תומך בפריצה,07/10/2024 17:15,5m,64137.51,63856.0148,64700.50041,SL Hit,63909.82,64153.72,63829.4,64137.51,562.72594,87.10389974,220.9323286,120.9366976,99.99563101,33.55968843,63698.41692,63313.74973,986.6467495,349.8898558,168.6030801,162.9614142,63323.1564,59451.396,63544.52286,0.026985573,64235.85737,63742.534,63249.21063,
BTCUSDT,strategy_breakout,2,פריצה כלפי מעלה; ווליום תומך בפריצה,07/10/2024 17:20,5m,64386,64076.82421,65004.35158,SL Hit,64137.52,64478.19,64130.01,64386,533.30466,90.19968319,273.1925558,151.3878692,121.8046866,36.65044892,63870.31269,63396.23052,1219.127259,401.2591489,181.430003,166.3706601,63472.65785,59451.65988,63679.41743,0.033632399,64537.82563,63928.262,63318.69837,
BTCUSDT,strategy_candlestick,2,Engulfing שורי; תבנית Hammer,07/10/2024 18:25,5m,63758,63428.43186,64417.13628,SL Hit,63737.99,63758,63658,63758,93.06342,39.35870866,118.0235578,184.5275372,-66.50397944,32.77124848,63803.49037,63717.49853,51.84679267,166.8471716,187.3406357,-61.19023608,64180.65908,59453.05857,63867.67495,0.046467365,63778.6194,63752.696,63726.7726,
BTCUSDT,strategy_candlestick,1,Engulfing שורי,07/10/2024 19:00,5m,63729.68,63502.47316,64184.09367,SL Hit,63651.59,63731.66,63634.42,63729.68,52.24114,48.50779263,34.60025089,83.40624448,-48.80599359,21.60274336,63716.57452,63715.37907,124.8870145,67.62325474,161.5989316,-30.89267876,63890.75719,59453.29338,63724.58581,0.021647899,63749.85751,63687.414,63624.97049,
BTCUSDT,strategy_candlestick,1,Engulfing שורי,07/10/2024 22:45,5m,63349.99,63094.00651,63861.95699,TP Hit,63240.72,63351.94,63240.37,63349.99,56.39692,58.44579231,-71.48200101,-104.5187901,33.0367891,24.45445126,63284.67539,63343.74657,214.5627479,78.77219136,148.0026131,65.10319521,62891.87415,59454.83045,63249.75238,-0.02631323,63397.29737,63290.016,63182.73463,
BTCUSDT,strategy_candlestick,1,תבנית Hammer,08/10/2024 4:05,5m,62587.9,62404.4177,62954.86459,SL Hit,62549.15,62587.9,62470.48,62587.9,35.3874,66.244837,-53.64469878,-102.9897923,49.34509356,35.66605444,62527.71308,62550.15036,141.0043637,63.79936035,120.4980365,106.5232287,62156.02,59456.20645,62499.45562,-0.025938702,62607.30418,62536.802,62466.29982,
BTCUSDT,strategy_breakout,2,פריצה כלפי מעלה; ווליום תומך בפריצה,08/10/2024 4:35,5m,62614.72,62454.6713,62934.8174,SL Hit,62569.85,62647,62569.85,62614.72,94.69167,66.34977469,-28.19908442,-58.86360346,30.66451904,29.77015845,62525.21125,62532.80884,341.4868257,72.8351063,120.6429264,124.2447342,62205.32239,59456.33379,62517.52143,-0.013992771,62662.24941,62491.506,62320.76259,
BTCUSDT,strategy_breakout,2,פריצה כלפי מעלה; ווליום תומך בפריצה,08/10/2024 4:45,5m,62703.78,62560.72684,62989.88633,SL Hit,62647,62737.84,62647,62703.78,93.90918,74.46137694,-0.17548665,-40.12740073,39.95191407,27.20333105,62592.68883,62554.06872,358.7091446,99.09764521,113.4970131,130.7753508,62239.94992,59456.38095,62558.36743,-0.009437321,62774.02257,62594.668,62415.31343,
BTCUSDT,strategy_candlestick,1,Engulfing שורי,08/10/2024 5:30,5m,62492.01,62356.10235,62763.82531,TP Hit,62457.2,62529.01,62430,62492.01,94.76069,39.53597559,-12.93522516,-3.500929222,-9.434295934,20.26131951,62526.60743,62554.85586,160.7694834,96.31403679,97.64919078,-78.45750532,62737.84,59456.52762,62563.89705,0.000892464,62581.28474,62500.9,62420.51526,
BTCUSDT,strategy_breakout,2,פריצה כלפי מעלה; ווליום תומך בפריצה,08/10/2024 5:55,5m,62785.78,62650.90704,63055.52592,SL Hit,62640.47,62789.65,62640.46,62785.78,80.80653,80.83217266,17.10298175,-1.352084812,18.45506656,17.54729561,62620.21086,62577.29874,378.0687188,96.69314209,100.0466897,199.88662,62430,59456.64955,62584.72076,0.00122863,62802.00836,62612.974,62423.93964,
BTCUSDT,strategy_candlestick,1,תבנית Hammer,08/10/2024 6:40,5m,62649.99,62521.32329,62907.32342,SL Hit,62634.86,62656,62584.56,62649.99,23.35929,50.33310763,24.12166555,24.75744933,-0.635783775,13.89775822,62653.24215,62623.70682,50.67359687,57.61947857,86.61507066,-71.17917193,62543.84702,59456.78073,62663.752,0.006836816,62677.1908,62651.854,62626.5172,
BTCUSDT,strategy_candlestick,1,Engulfing שורי,08/10/2024 7:15,5m,62737.36,62637.03449,62938.01102,SL Hit,62654,62764.61,62652.16,62737.36,55.03867,73.24095155,21.1988309,18.02088988,3.17794102,11.56086754,62668.85613,62637.19976,144.9517465,39.35362075,76.17867325,191.7577748,62606.1888,59456.85307,62654.24381,0.005082237,62741.07787,62668.602,62596.12613,
BTCUSDT,strategy_candlestick,1,תבנית Hammer,08/10/2024 10:25,5m,62182,62013.38209,62519.23582,TP Hit,62157.13,62190,62026.25,62182,83.1313,34.16758686,-77.75049654,-58.02151761,-19.72897893,32.48378319,62254.32916,62376.07734,399.5477928,147.3312628,109.6381208,-100.1400014,62480.73376,59457.50595,62309.92981,-0.013762249,62421.4899,62221.716,62021.9421,
BTCUSDT,strategy_breakout,2,פריצה כלפי מעלה; ווליום תומך בפריצה,08/10/2024 12:50,5m,62513.51,62410.92003,62718.68995,TP Hit,62448.33,62530.49,62448.32,62513.51,62.85738,72.55525705,27.17684707,16.06211337,11.11473369,10.50057599,62442.26852,62396.25323,158.5609471,52.61187207,77.9908708,171.2600493,62350.82,59457.94702,62426.93429,0.004208142,62522.69847,62443.418,62364.13753,
BTCUSDT,strategy_breakout,2,פריצה כלפי מעלה; ווליום תומך בפריצה,08/10/2024 12:55,5m,62537.38,62433.92707,62744.28587,TP Hit,62513.51,62590,62513.5,62537.38,67.69386,75.56422035,34.31528642,19.71274798,14.60253844,11.4427775,62466.04639,62407.10914,218.6598871,63.22485934,77.88438003,181.3893003,62352.5,59457.96788,62443.01486,0.005019466,62571.42394,62462.094,62352.76406,
BTCUSDT,strategy_breakout,2,פריצה כלפי מעלה; ווליום תומך בפריצה,08/10/2024 14:40,5m,62600,62515.78717,62768.42566,TP Hit,62566.66,62639.81,62566.66,62600,79.33559,71.17564336,32.87435091,29.10782904,3.766521864,15.61985055,62549.36244,62502.59718,148.3788394,32.65349486,61.07253425,189.9908715,62442.65116,59458.1925,62536.54971,0.007078592,62620.34542,62546.156,62471.96658,
BTCUSDT,strategy_candlestick,1,Engulfing שורי,08/10/2024 15:20,5m,62569.86,62488.5551,62732.4698,TP Hit,62540.35,62587.48,62519.9,62569.86,34.02951,49.34120176,28.68108402,35.02620803,-6.345124005,18.85021856,62573.38581,62543.58728,99.3169197,36.06000515,57.49510745,-90.83665007,62670.16,59458.29203,62581.79857,0.008330512,62621.23446,62571.576,62521.91754,
BTCUSDT,strategy_breakout,2,פריצה כלפי מעלה; ווליום תומך בפריצה,08/10/2024 16:30,5m,62758.09,62587.54214,63099.18571,SL Hit,62610,62767.72,62543.02,62758.09,153.57299,74.36585775,14.49119859,-1.552913482,16.04411208,20.69769261,62575.6643,62537.36747,599.2290118,119.736198,103.7777509,157.7597988,62341.0224,59458.6154,62533.75676,-0.000545714,62843.74451,62544.13,62244.51549,
BTCUSDT,strategy_breakout,2,פריצה כלפי מעלה; ווליום תומך בפריצה,08/10/2024 16:35,5m,62780,62597.10959,63145.78082,SL Hit,62758.1,62914,62720,62780,179.47919,75.63772048,31.68549616,5.094768445,26.59072771,22.02148789,62626.74822,62556.03151,614.3723297,145.1739857,110.2221973,160.4074766,62366.62426,59458.67506,62567.48524,0.000673707,62927.42416,62620.238,62313.05184,
BTCUSDT,strategy_breakout,2,פריצה כלפי מעלה; ווליום תומך בפריצה,08/10/2024 16:55,5m,63035.27,62813.86265,63478.08469,SL Hit,62843.08,63058.43,62780,63035.27,189.29106,83.98370137,93.69955215,44.91469968,48.78485248,25.06015932,62816.50639,62646.57044,363.6731498,211.6304298,128.2533365,116.4531059,62521.86387,59458.89777,62732.26686,0.009023852,63041.90657,62860.07,62678.23343,
BTCUSDT,strategy_breakout,2,פריצה כלפי מעלה; ווליום תומך בפריצה,08/10/2024 17:00,5m,63104.77,62877.88237,63558.54526,SL Hit,63035.27,63200,63035.27,63104.77,248.7273,86.249531,116.1655878,59.16487731,57.00071052,26.95007171,62888.57229,62681.81656,485.6416769,217.0235238,130.8588125,168.7642516,62575.52048,59458.98852,62794.0721,0.012151025,63167.84484,62925.024,62682.20316,
BTCUSDT,strategy_candlestick,1,תבנית Hammer,08/10/2024 20:50,5m,62192,62009.59204,62556.81592,TP Hit,62154.01,62192,62071.31,62192,75.14217,37.43097516,-58.31137273,-40.78557107,-17.52580166,25.34311323,62230.24855,62323.15303,138.806986,79.00622585,136.9433562,-130.0402628,62538.65386,59460.83599,62267.03543,-0.008904908,62276.60549,62207.202,62137.79851,
BTCUSDT,strategy_candlestick,1,Engulfing שורי,08/10/2024 23:05,5m,62270.62,62086.94684,62637.96633,TP Hit,62185.99,62286.12,62176,62270.62,37.04947,57.46264204,7.807586222,-18.93137804,26.73896426,17.78198567,62237.63986,62203.30428,183.0948422,121.7906426,122.9019578,-3.231026713,62048.03185,59461.41051,62217.872,-0.005459096,62351.84342,62260.296,62168.74858,
BTCUSDT,strategy_breakout,2,פריצה כלפי מעלה; ווליום תומך בפריצה,08/10/2024 23:55,5m,62400.02,62289.32138,62621.41724,TP Hit,62340,62400.02,62318.86,62400.02,91.87624,72.12899591,40.49060665,24.55977552,15.93083113,14.39445845,62334.53113,62267.30793,153.6318235,44.63551613,88.91349362,131.0291187,62234.3628,59461.49899,62314.17314,0.006017205,62416.87591,62340.06,62263.24409,
BTCUSDT,strategy_breakout,2,פריצה כלפי מעלה; ווליום תומך בפריצה,09/10/2024 0:15,5m,62409.99,62319.47288,62591.02423,SL Hit,62347.2,62410,62320,62409.99,41.73661,67.99054732,44.06757668,34.8986647,9.168911983,16.35964208,62359.71774,62294.67111,115.1318823,40.17810425,80.11284807,110.7294281,62309.40416,59461.5284,62346.80695,0.008728276,62430.20594,62372.64,62315.07406,
BTCUSDT,strategy_breakout,2,פריצה כלפי מעלה; ווליום תומך בפריצה,09/10/2024 0:45,5m,62516,62426.14541,62695.70918,SL Hit,62450.07,62565.95,62450.07,62516,32.72195,71.10119169,62.88502109,51.78247147,11.10254962,23.62801508,62450.79709,62359.13528,138.0465875,58.83075611,76.6539955,117.0489877,62409.17,59461.57955,62430.70867,0.012700859,62531.39129,62462.368,62393.34471,
BTCUSDT,strategy_breakout,2,פריצה כלפי מעלה; ווליום תומך בפריצה,09/10/2024 4:15,5m,62322,62160.30895,62645.38209,SL Hit,62202,62355.28,62165.71,62322,86.1853,75.34355149,3.005446936,-16.95427362,19.95972055,14.84795112,62206.77166,62182.08954,229.531697,85.78335372,95.81676434,177.500679,62002.5,59462.05756,62178.6081,-0.004399466,62326.76585,62212,62097.23415,
BTCUSDT,strategy_breakout,2,פריצה כלפי מעלה; ווליום תומך בפריצה,09/10/2024 4:30,5m,62444.43,62277.44571,62778.39857,SL Hit,62372,62468,62340,62444.43,124.49082,84.20368801,40.63359849,5.240623845,35.39297464,18.4384232,62312.80617,62224.66174,317.1634566,113.6313509,99.9270267,132.0767315,62045.28004,59462.1175,62257.62371,0.000512498,62490.26573,62331.684,62173.10227,
BTCUSDT,strategy_candlestick,1,Engulfing שורי,09/10/2024 4:50,5m,62452,62291.24661,62773.50679,SL Hit,62334.01,62453.52,62330.96,62452,34.42034,68.24395978,62.7944479,36.46426839,26.33017951,21.14710343,62381.23195,62276.26474,173.3579741,95.55143817,101.463303,54.58125018,62191.53618,59462.20638,62352.05838,0.007939228,62506.32299,62419.644,62332.96501,
BTCUSDT,strategy_candlestick,1,Engulfing שורי,09/10/2024 5:35,5m,62319.99,62205.99413,62547.98173,SL Hit,62270.15,62320,62270.15,62319.99,34.60572,48.70785009,24.61904837,36.65201348,-12.03296511,13.34346729,62320.89384,62301.71514,105.6689698,53.01928013,78.13798391,-80.25839211,62473.45134,59462.27612,62337.03724,0.009581609,62367.84048,62315.006,62262.17152,
BTCUSDT,strategy_candlestick,1,Engulfing שורי,09/10/2024 6:35,5m,62411.7,62316.51742,62602.06515,SL Hit,62367.99,62411.7,62360,62411.7,16.66922,69.45197773,18.62157839,10.76923618,7.852342208,10.74035107,62346.878,62313.16477,164.9185191,67.46990913,70.25023615,108.9520922,62177.06206,59462.37933,62321.67867,0.00269572,62439.43726,62356.978,62274.51874,
BTCUSDT,strategy_candlestick,1,Engulfing שורי,09/10/2024 7:15,5m,62406.22,62308.10852,62602.44296,SL Hit,62389.99,62413.99,62389.99,62406.22,67.00049,61.82141514,26.60093199,22.65695657,3.94397542,13.35408474,62385.64434,62347.86625,79.14966993,18.5143993,63.44438973,95.500178,62333.64979,59462.50711,62382.24438,0.0050454,62426.78283,62387.208,62347.63317,
BTCUSDT,strategy_candlestick,1,Engulfing שורי,09/10/2024 8:15,5m,62408.68,62333.34548,62559.34903,SL Hit,62395.11,62429.5,62381.81,62408.68,71.8285,57.19327077,16.97289161,16.70591436,0.26697725,12.90509328,62393.15907,62370.64489,116.732294,36.1284662,56.40414894,64.15069375,62308.64595,59462.65682,62386.24171,0.003880611,62456.80215,62398.436,62340.06985,
BTCUSDT,strategy_breakout,2,פריצה כלפי מעלה; ווליום תומך בפריצה,09/10/2024 8:40,5m,62504.5,62427.66051,62658.17898,SL Hit,62487.01,62515.16,62487.01,62504.5,78.31126,69.03169369,33.88972965,24.55542179,9.334307856,19.92918568,62457.21219,62403.99062,113.5648996,48.36440163,54.22897468,155.1934062,62349.78769,59462.72211,62436.696,0.005457468,62526.67045,62469.888,62413.10555,
BTCUSDT,strategy_breakout,2,פריצה כלפי מעלה; ווליום תומך בפריצה,09/10/2024 8:55,5m,62524.09,62439.22589,62693.81821,SL Hit,62477.9,62542.06,62468.57,62524.09,98.37775,68.58457121,37.95819749,29.98458282,7.973614666,20.5333952,62479.16452,62422.59643,80.84809605,41.8838913,55.64549467,121.8140875,62394.60359,59462.78266,62464.83638,0.00670652,62532.49405,62492.07,62451.64595,
BTCUSDT,strategy_candlestick,1,Engulfing שורי,09/10/2024 10:25,5m,62254,62170.4539,62421.09219,SL Hit,62202.85,62270,62202.85,62254,28.66688,34.6964214,-49.10438329,-20.10863266,-28.99575063,34.6152315,62283.99119,62374.83167,150.7027575,95.70933506,56.65243658,-71.569635,62375.45051,59462.98893,62319.34105,-0.003993913,62323.72338,62248.372,62173.02062,
BTCUSDT,strategy_candlestick,1,תבנית Hammer,09/10/2024 10:45,5m,62296.02,62212.20536,62463.64929,SL Hit,62284,62301.99,62252.01,62296.02,29.38449,46.35043519,-43.44274035,-34.94214919,-8.500591157,35.39101267,62290.9451,62352.88999,69.69428677,42.44644185,55.0655675,26.25084175,62202.2056,59463.03153,62291.00171,-0.008058338,62321.65914,62286.812,62251.96486,
BTCUSDT,strategy_candlestick,1,Engulfing שורי,09/10/2024 11:35,5m,62162,62054.35151,62377.29699,SL Hit,62071.99,62179.69,62054.3,62162,49.34293,44.90850265,-66.83084136,-56.67849014,-10.15235122,47.20863424,62160.25952,62255.83454,163.9386021,66.76767024,70.60126161,-76.94175628,62273.90733,59463.15627,62183.96752,-0.013615416,62223.3033,62141.334,62059.3647,
BTCUSDT,strategy_candlestick,1,תבנית Hammer,09/10/2024 13:10,5m,62224.88,62147.23977,62380.16046,SL Hit,62218.96,62224.88,62200,62224.88,31.04264,53.74336294,0.526686372,-13.62580463,14.152491,25.19866224,62226.23821,62212.97733,70.77536956,39.18007473,54.19837222,-2.613193171,62123.34719,59463.3344,62218.43505,-0.003688714,62278.16168,62242.774,62207.38632,
BTCUSDT,strategy_candlestick,1,Engulfing שורי,09/10/2024 14:05,5m,62181.82,62111.47153,62322.51694,SL Hit,62134,62181.82,62132,62181.82,18.08863,61.39472268,-17.0703719,-21.10008695,4.029715048,21.33487067,62149.28397,62166.30196,68.01979411,36.576897,52.22310261,90.35054748,62194.63494,59463.43629,62139.63667,-0.004504074,62189.0099,62155,62120.9901,
BTCUSDT,strategy_candlestick,1,תבנית Hammer,09/10/2024 14:40,5m,62168.76,62103.38671,62299.50658,SL Hit,62163.36,62168.77,62126.58,62168.76,31.72328,55.93149538,-6.715851245,-12.24934628,5.533495034,16.05173079,62160.82528,62163.99646,56.39431609,16.18819745,47.60578559,-20.70161682,62068.36967,59463.48658,62158.04057,-0.002694947,62186.27916,62158.082,62129.88484,
BTCUSDT,strategy_candlestick,1,Engulfing שורי,09/10/2024 15:55,5m,61980,61828.53008,62282.93985,TP Hit,61832.02,62006.81,61784.55,61980,254.37212,49.02288667,-70.1745671,-45.74235477,-24.43221233,27.04318567,61947.29135,62060.3844,213.4039689,122.6726319,91.74925043,-35.69159007,62080.62868,59463.82982,61983.9539,-0.009722686,61997.16998,61890.468,61783.76602,
BTCUSDT,strategy_candlestick,1,Engulfing שורי,09/10/2024 17:15,5m,61993.79,61765.69809,62449.97383,TP Hit,61896.01,62004,61876,61993.79,64.54008,62.4607568,-40.0381992,-52.65770011,12.61950091,25.31827214,61912.23866,61950.22107,269.5348098,64.8713821,131.6825843,120.8925808,62071.0839,59464.28111,61903.39371,-0.012817011,62019.7274,61884.96,61750.1926,
BTCUSDT,strategy_breakout,2,פריצה כלפי מעלה; ווליום תומך בפריצה,09/10/2024 18:10,5m,62150.01,61949.25092,62551.52816,SL Hit,61975.18,62159.54,61962.77,62150.01,171.76592,73.78149061,-8.726023231,-35.68729734,26.96127411,23.65786267,61936.93278,61918.73145,526.0618095,118.7454671,135.0972761,221.5670039,61641.4552,59464.53624,61899.18067,-0.008562946,62183.5029,61920.472,61657.4411,
BTCUSDT,strategy_breakout,2,פריצה כלפי מעלה; ווליום תומך בפריצה,09/10/2024 18:25,5m,62311.52,62112.33592,62709.88816,SL Hit,62250,62357.89,62226,62311.52,238.61084,81.52715591,57.07056607,0.084820638,56.98574543,23.97670087,62119.80617,61987.88906,456.1431329,211.8594805,135.8748489,117.9035465,61739.26085,59464.68322,62027.75352,-0.000926016,62396.21557,62168.144,61940.07243,
BTCUSDT,strategy_candlestick,1,Engulfing שורי,09/10/2024 22:30,5m,61102.1,60913.07742,61480.14515,TP Hit,60949.99,61107.99,60904.94,61102.1,116.81037,44.48530168,-194.5976437,-180.7241968,-13.87344688,50.41735821,61086.76815,61347.9854,232.2865021,121.5032241,130.3251789,-48.36943105,61228.86174,59465.78857,61121.98552,-0.042875797,61152.16125,61036.018,60919.87475,
BTCUSDT,strategy_candlestick,1,תבנית Hammer,09/10/2024 22:35,5m,61122,60941.72587,61482.54827,TP Hit,61102.1,61125,61039.9,61122,49.86089,46.96987592,-183.6137793,-181.3021133,-2.311665988,49.99378826,61095.57611,61330.60191,259.6535319,105.4380962,127.0948089,20.58100447,61165.84386,59465.79681,61111.44829,-0.043262566,61188.24477,61058.418,60928.59123,
BTCUSDT,strategy_candlestick,1,Engulfing שורי,09/10/2024 23:40,5m,61122.06,60976.3461,61413.48781,TP Hit,61001.99,61122.53,61000.05,61122.06,119.49458,67.73889119,-103.3296448,-133.6827645,30.35311971,48.6459117,61025.79849,61128.07907,262.9409451,57.91838302,103.9997861,178.1470717,60876,59465.92863,61012.60657,-0.032614419,61139.12847,61007.658,60876.18753,
BTCUSDT,strategy_candlestick,1,תבנית Hammer,10/10/2024 1:50,5m,60787.65,60661.81018,61039.32964,TP Hit,60777.15,60787.65,60742,60787.65,33.73725,54.60742147,-39.19987964,-50.96774681,11.76786717,24.93492423,60766.12655,60805.59488,96.11052916,44.86524997,102.8098574,13.28681637,60718.99,59466.22732,60771.13848,-0.011121847,60804.30526,60756.25,60708.19474,
BTCUSDT,strategy_breakout,2,פריצה כלפי מעלה; ווליום תומך בפריצה,10/10/2024 4:35,5m,60775.68,60620.38026,61086.27949,TP Hit,60719.99,60810,60689.99,60775.68,81.6907,75.35276952,7.550404653,-28.43709242,35.98749707,19.81973519,60667.20087,60621.44769,217.7745033,99.0581963,96.43835932,144.8242562,60490.2301,59466.46021,60623.94552,-0.007480458,60798.13725,60689.25,60580.36275,
BTCUSDT,strategy_candlestick,1,Engulfing שורי,10/10/2024 5:30,5m,60910.66,60774.20737,61183.56526,SL Hit,60868,60918.6,60862,60910.66,54.85949,69.16302899,66.31199417,48.87505411,17.43694006,17.76880429,60849.44216,60748.40823,239.3520464,51.20773389,90.26837367,136.5089628,60715.11603,59466.54504,60834.33457,0.012102019,60964.69602,60845.02,60725.34398,
BTCUSDT,strategy_candlestick,2,Engulfing שורי; תבנית Hammer,10/10/2024 8:20,5m,60872,60816.46074,60983.07852,TP Hit,60863.5,60872,60842.09,60872,20.28482,46.70619353,3.466356979,11.20480029,-7.738443314,9.28639597,60873.50498,60876.31459,32.81889445,28.66940023,40.6810846,-62.52479486,60946.39931,59466.68525,60881.2341,0.002587355,60880.94145,60864.532,60848.12255,
BTCUSDT,strategy_breakout,2,פריצה כלפי מעלה; ווליום תומך בפריצה,10/10/2024 8:45,5m,61013.99,60957.75355,61126.46291,SL Hit,60925.63,61014,60925.62,61013.99,31.49262,82.1608058,17.74672809,9.891145159,7.855582928,11.25082464,60925.34476,60893.30726,201.512764,48.86669912,42.47631767,198.2392394,60844.0292,59466.70481,60904.05867,0.00192033,61023.47838,60922.722,60821.96562,
BTCUSDT,strategy_breakout,2,פריצה כלפי מעלה; ווליום תומך בפריצה,10/10/2024 8:50,5m,61018,60960.53423,61132.93153,SL Hit,61014,61052,61007.74,61018,70.4634,82.60013725,25.06309725,12.92553558,12.13756167,13.69082283,60948.50857,60902.89901,232.7876467,61.32591757,42.60372355,167.4253721,60850.82803,59466.71571,60920.16971,0.002516185,61065.51582,60949.122,60832.72818,
BTCUSDT,strategy_breakout,2,פריצה כלפי מעלה; ווליום תומך בפריצה,10/10/2024 9:30,5m,61100.01,61019.6175,61260.795,SL Hit,61059.99,61100.61,61058,61100.01,46.51219,73.45314418,45.91010795,31.22942551,14.68068243,17.32265235,61029.23372,60955.60774,147.3106094,56.11106956,50.75328878,126.6245815,60933.33231,59466.77067,61006.02324,0.006805319,61116.0893,61042.434,60968.7787,
BTCUSDT,strategy_breakout,2,פריצה כלפי מעלה; ווליום תומך בפריצה,10/10/2024 9:55,5m,61143.85,61056.1264,61319.29719,SL Hit,61100.01,61149.58,61081.01,61143.85,75.08336,73.46445846,55.89590565,45.13043633,10.76546931,21.56755336,61082.73294,61000.77114,131.5350659,44.60672736,50.21204861,143.109693,61014.73399,59466.81248,61064.44381,0.010349676,61156.03353,61090.266,61024.49847,
BTCUSDT,strategy_candlestick,1,Engulfing שורי,10/10/2024 10:45,5m,60980.77,60907.93597,61126.43806,SL Hit,60950.15,60980.77,60950.15,60980.77,11.76696,38.03747982,7.472931612,28.44548296,-20.97255135,20.38951025,61002.6803,61014.07966,94.0445928,63.51190242,49.62620704,-79.37194055,61085.8496,59466.86414,61028.658,0.007442024,61030.2303,60983.208,60936.1857,
BTCUSDT,strategy_candlestick,1,Engulfing שורי,10/10/2024 12:50,5m,60930.02,60802.71003,61184.63995,SL Hit,60912.5,60988.92,60912.5,60930.02,75.01706,61.65311273,-19.11668329,-35.11982118,16.00313789,19.23523062,60883.45866,60890.70496,121.967711,87.52499172,78.42958249,94.78873321,60650.543,59467.08051,60854.43257,-0.009264487,60968.68986,60907.706,60846.72214,
BTCUSDT,strategy_breakout,2,פריצה כלפי מעלה; ווליום תומך בפריצה,10/10/2024 13:15,5m,61121.25,60989.40566,61384.93867,SL Hit,60978,61141.33,60977.99,61121.25,87.99536,78.16849349,24.8025324,-5.413145319,30.21567772,20.95991823,60992.74547,60930.82232,252.7748859,73.97400061,80.63925327,165.8064158,60754.22812,59467.11522,60953.2081,-0.002530141,61133.35744,61006.97,60880.58256,
BTCUSDT,strategy_candlestick,1,Engulfing שורי,10/10/2024 13:35,5m,61176.02,61043.63964,61440.78071,SL Hit,61097.99,61211.99,61070,61176.02,42.96621,80.11732872,56.75367332,25.76335531,30.99031801,25.72124882,61085.95857,60983.60387,114.2267422,86.86314926,77.69276324,107.8637587,60887.35246,59467.13591,61052.78895,0.005045611,61178.56537,61121.452,61064.33863,
BTCUSDT,strategy_candlestick,1,Engulfing שורי,10/10/2024 15:50,5m,60974,60801.27324,61319.45352,SL Hit,60924,60979.99,60852,60974,59.73858,37.95045904,-30.64126517,14.37040157,-45.01166673,37.82514787,61017.52847,61100.97774,184.5186784,175.8457255,112.6262461,-64.9825186,61253.88062,59467.48208,61077.10762,0.004987203,61031.44534,60939.186,60846.92666,
BTCUSDT,strategy_breakout,2,פריצה כלפי מעלה; ווליום תומך בפריצה,10/10/2024 19:00,5m,60939.99,60743.79964,61332.37071,SL Hit,60789.36,61030.31,60789.36,60939.99,124.16566,80.48988307,-25.29979214,-69.33626038,44.03646825,25.07013309,60741.29751,60728.05368,455.9317285,133.6831369,133.6686162,178.5637332,60465.79133,59467.98763,60687.59952,-0.017970291,60971.43186,60743.466,60515.50014,
BTCUSDT,strategy_candlestick,1,תבנית Hammer,10/10/2024 19:30,5m,60573.17,60375.46334,60968.58332,TP Hit,60557.95,60573.18,60465.99,60573.17,86.6873,34.5545853,-32.50633828,-33.80531656,1.29897828,20.21952218,60662.09071,60706.63231,327.9563905,111.9799207,134.5468693,-164.8396631,61020.1922,59468.0595,60692.26667,-0.008576095,60828.6562,60664.678,60500.6998,
BTCUSDT,strategy_candlestick,1,Engulfing שורי,10/10/2024 20:40,5m,60211.98,59994.34156,60647.25689,TP Hit,60157.55,60220,60134,60211.98,49.66561,44.14798523,-138.4166554,-128.3783848,-10.03827062,31.23444758,60215.93778,60400.32388,126.2907559,93.22076661,142.0494586,-22.18065983,60337.03348,59468.18394,60224.13171,-0.030002258,60273.11738,60209.972,60146.82662,
BTCUSDT,strategy_candlestick,1,תבנית Hammer,10/10/2024 21:25,5m,59081.1,58774.6252,59694.04959,TP Hit,59044.37,59081.1,58954.55,59081.1,179.43422,25.30969829,-388.5001012,-303.9487187,-84.55138248,51.60333741,59244.04063,59822.02849,302.2579787,443.6985598,194.5730197,-69.57339042,59369.01527,59468.11734,59390.64057,-0.071221363,59225.37299,59074.244,58923.11501,
BTCUSDT,strategy_candlestick,1,Engulfing שורי,10/10/2024 22:50,5m,59704,59535.29454,60041.41092,TP Hit,59680.17,59722.91,59639.63,59704,131.49295,73.78905123,-39.65882881,-117.2501893,77.59136047,26.08805647,59626.82611,59605.44817,167.4247068,123.3254984,138.7655098,81.17696971,59420.39403,59468.11388,59583.06962,-0.031209614,59754.73035,59671.018,59587.30565,
BTCUSDT,strategy_breakout,2,פריצה כלפי מעלה; ווליום תומך בפריצה,10/10/2024 23:10,5m,59971.99,59807.53865,60300.8927,TP Hit,59919.99,59979.92,59812,59971.99,133.67112,89.45285573,37.68617621,-41.96188544,79.64806166,24.28419675,59796.83951,59673.21424,435.1246938,132.1929428,138.1679978,173.4154412,59630.32226,59468.13114,59731.34638,-0.011505204,60033.40635,59815.844,59598.28165,
BTCUSDT,strategy_candlestick,1,תבנית Hammer,10/10/2024 23:10,5m,59971.99,59807.53865,60300.8927,TP Hit,59919.99,59979.92,59812,59971.99,133.67112,89.45285573,37.68617621,-41.96188544,79.64806166,24.28419675,59796.83951,59673.21424,435.1246938,132.1929428,138.1679978,173.4154412,59630.32226,59468.13114,59731.34638,-0.011505204,60033.40635,59815.844,59598.28165,
